id,name,area,alternate_url,approved,archived,description,employer_name,employer_url,employment,experience,has_test,initial_created_at,premium,published_at,salary_from,salary_to,salary_currency,schedule,address_city,address_street,address_lat,address_lng
101741848,Python разработчик (ОФИС),Екатеринбург,https://hh.ru/vacancy/101741848,True,False,"<p><strong>SpectrumData </strong>-<strong> </strong>IT-компания, предоставляющая решения по управлению рисками на основе больших данных. Наши клиенты – лидирующие страховые компании и платформы, банки, МФО, лизинговые компании, IT, сетевой ритейл, компании автомобильной отрасли и другие.</p> <p>Отдел разработки ML and Data Engineering, Python старается извлечь пользу для людей и компаний из различных наборов данных, используя как простые алгоритмы их обработки, так и сложные, в том числе ML-модели.</p> <p>Команда развивает несколько направлений: комплексный источник данных для проведения аналитики объявлений о продаже автомобилей или недвижимости и B2B-сервис скоринга дефолтности человека.</p> <p><strong>Задачи, которые предстоит решать:</strong></p> <ul> <li>совместно с DS разрабатывать и реализовывать архитектуру и пайпланы скоринга в real-time режиме;</li> <li>повышать качество и стабильность существующих (не-legacy) систем;</li> <li>создавать новые решения по обработке и анализу данных.</li> </ul> <p><strong>Что мы любим и используем: </strong></p> <ul> <li>FastAPI, aiohttp, polars, Spark, Jupyter, ElasticSearch, PostgreSQL, Redis, RabbitMQ, K8S, GitLab CI.</li> </ul> <p><strong>Наши ожидания от кандидата:</strong></p> <ul> <li>хорошо владеете актуальной версией Python;</li> <li>имеете привычку вникать в суть проблемы из задачи;</li> <li>способны эффективно научиться тому, чего делать пока не умеете.</li> </ul> <p><strong>Будет преимуществом, если вы:</strong></p> <ul> <li>уже имеете опыт работы со Spark и Polars;</li> <li>сможете повысить экспертизу команды в работе с данными.</li> </ul>",SpectrumData,https://hh.ru/employer/3542906,Полная занятость,От 1 года до 3 лет,False,2024-06-11T14:11:59+0300,False,2024-07-26T13:19:51+0300,150000.0,250000.0,RUR,Полный день,Екатеринбург,улица Добролюбова,56.831649,60.602685
103792992,Аналитик бизнес показателей,Екатеринбург,https://hh.ru/vacancy/103792992,True,False,"<p><strong>«Золотое Яблоко»</strong> — самая быстрорастущая сеть России в категории non-food, на основании рейтинга INFOLine Retail Russia TOP-100 2022 года. В команду коммерческой дирекции мы ищем <strong>Аналитика бизнес показателей</strong>, который будет поддерживать наше стремление к созданию исключительного покупательского опыта.</p> <p>Ты будешь работать в отделе аналитики.</p> <p>В отделе аналитики команда помогает заводить актуальный ассортимент в сеть, анализирует ценообразование и продажи, рассчитывает, сколько нам нужно закупить товара.</p> <p><strong>Что нужно делать: </strong></p> <ul> <li>Подготовка отчётов и анализ бизнес показателей в направлении коммерции</li> <li>Подготовка презентаций и аналитических записок для руководства бизнес-направлений</li> <li>План-факт анализ, факторный анализ, бюджетирование коммерческих показателей</li> <li>Ответ на запросы по поиску причин изменения бизнес-метрик (Ad-hoc аналитика)</li> <li>Расчёт эффективности проектов по направлению коммерции</li> <li>Лидирование проектов в части коммерческой аналитики</li> <li>Наставничество и передача опыта аналитики Junior-middle специалистам</li> </ul> <p><strong>Что ждём от кандидата:</strong></p> <ul> <li>Высокий уровень владения MS Excel (ВПР, сводные таблицы)</li> <li>Высокий уровень SQL (мы используем ClickHouse)</li> <li>Опыт использования BI систем (QlikView, QlikSense, Power BI, GoogleDataStudio)</li> <li>Опыт использования инструментов аналитики: статистический анализ, прогнозирование, моделирование и специальные методы: ABC/XYZ анализ, RFM-анализ и подобные подходы</li> <li>Опыт работы с бюджетирование</li> <li> <p>Приветствуется владение английским языком</p> </li> <li> <p>Аналитический склад ума, умение смотреть на данные критично и искать в этом возможности для улучшения</p> </li> <li> <p>Желание развиваться в аналитике и создании сервисов</p> </li> <li> <p>Желание действовать самостоятельно по поставленным целям</p> </li> </ul> <p><strong>Почему с нами хорошо:</strong></p> <ul> <li>Персональное предложение по заработной плате и официальное трудоустройство, мы за прозрачность и честность</li> <li>График работы: 5/2, 8-часовой рабочий день. С возможностью работать в гибридном или удаленном формате работы</li> <li>У нас активная корпоративная жизнь, а ещё скидки и бонусы от партнеров;</li> <li>Мы предлагаем помощь карьерного консультанта для выбора индивидуального направления развития</li> <li>ДМС со стоматологией, потому что мы заботимся о твоем здоровье</li> <li>Штаб-квартира в центре Екатеринбурга с собственным баром, зонами для отдыха, амфитеатром и садом из финиковых пальм, папоротников и гигантских фикусов</li> <li>Открытый диалог с топ-менеджерами и дружный коллектив — база нашей культуры</li> <li>Компенсация обучений и участие в конференциях, чтобы ты рос вместе с компанией</li> <li>Никаких ограничений по дресс-коду и внешнему виду. Мы уважаем твою индивидуальность.</li> </ul> <p><strong>Делай то, что любишь вместе с нами!</strong></p>",Парфюмерно-косметический супермаркет Золотое Яблоко,https://hh.ru/employer/776314,Полная занятость,От 1 года до 3 лет,False,2024-07-12T16:46:02+0300,False,2024-07-27T16:46:02+0300,0.0,0.0,0,Полный день,Екатеринбург,улица Малышева,56.832496,60.588931
104150666,Администратор баз данных,Екатеринбург,https://hh.ru/vacancy/104150666,True,False,"<p>Мы — Инфраструктурная команда Аналитического направления. В нашей зоне ответственности — эксплуатация сервисов и инструментов аналитики, администрирование единого аналитического хранилища и разработка инструментов транспорта данных. Наша главная задача — обеспечить работоспособность предоставляемых сервисов и доступность хранилищ.</p> <p>Сейчас мы ищем разработчика баз данных в команду для поддержки и развития DWH, которая отвечает за обеспечение эффективной и стабильной работы хранилищ, их оптимизацию и методологию работы пользователей с ними. В задачи разработчика входит выявление узких мест, автоматизация процессов, выстраивание мониторингов и создание инструментов алертинга, мониторинга, процедур обслуживания хранилищ.</p> <p>Работаем с MS SQL Server, в том числе SQL Agent и Integration Services.</p> <p><strong>Что мы ожидаем от вас</strong></p> <ul> <li> <p>Опыт написания программных модулей (процедуры, функции, триггеры).</p> </li> <li> <p>Практика рефакторинга и оптимизации кода. Выявление слабых мест, проведение работ по их устранению и профилактике.</p> </li> <li> <p>Понимание разницы между rowstore и columnstore хранением, особенности работы SQL-движка (например, для скалярных функций).</p> </li> <li> <p>Навыки создания и сопровождения заданий SQL Server Agent.</p> </li> <li> <p>Знание механизмов транзакций, блокировок, работы индексов.</p> </li> <li> <p>Умение работать с планами выполнения запросов.</p> </li> </ul> <p><strong>Будет плюсом</strong></p> <ul> <li> <p>Опыт работы с MS SQL Server 2016–2022 (мониторинг, управление ресурсами), ClickHouse и Postgres.</p> </li> <li> <p>Опыт работы с Query Store, Profiler.</p> </li> <li> <p>Знание Python.</p> </li> <li> <p>Опыт миграции на новый стек или готовность к изучению новых стеков.</p> </li> </ul> <p><strong>Нетехнические требования</strong></p> <ul> <li> <p>Быть готовым общаться с коллегами из разных команд.</p> </li> <li> <p>Уметь задавать вопрос «зачем?» и выявлять проблематику, докапываться до сути.</p> </li> <li> <p>Системно мыслить, уметь выделять главное, расставлять приоритеты.</p> </li> <li> <p>Аргументированно отстаивать свою точку зрения.</p> </li> <li> <p>Проявлять инициативу и самостоятельность.</p> </li> <li> <p>Уметь видеть за числами физический смысл и находить причины явлений.</p> </li> </ul> <p><strong>Что мы готовы предложить</strong></p> <ul> <li> <p>Зарплату. Ее уровень зависит от ваших технических знаний и навыков. Раз в полгода мы пересматриваем зарплаты в зависимости от вашего роста в качестве инженера.</p> </li> <li> <p>Гибкий рабочий график. Нам важна выполненная задача, а не работа с 9:00 до 18:00.</p> </li> <li> <p>Пространство для инжиниринга и творчества. Хотите сделать статью на Хабре — у нас есть корпоративный блог, а с текстом статьи смогут помочь наши деврелы. Хотите выступить на конференциях — поможем попасть и подготовиться. Еще сами делаем конференции и митапы: от вас инициатива и выступление, от нас — общая организация ивента и площадка. Проекты в опенсорсе у нас тоже есть.</p> </li> <li> <p>Движухи на уровне всей компании. Техническая конференция всех программистов — КонфУР, летучки и обмен опытом между командами, общие праздники.</p> </li> <li> <p>Комфортный офис, удаленку или гибридный формат. Для нас не принципиально, откуда работает команда — из дома или из офиса. Но если вам по душе приходить куда-то для работы — обеспечим комфортом, зонами отдыха, кухней с полезным перекусом, библиотеками с профессиональной литературой.</p> </li> <li> <p>Мы всегда на «ты». Максимум горизонтальных связей в коллективе, чтобы быстрее договариваться и решать рабочие задачи. А еще у нас есть инженерный совет, который придумывает и реализует проекты для улучшения жизни инженеров в компании, и в него можно попасть.</p> </li> </ul>",Контур,https://hh.ru/employer/41862,Полная занятость,От 1 года до 3 лет,False,2024-07-18T12:32:21+0300,False,2024-07-18T12:32:21+0300,0.0,0.0,0,Удаленная работа,0,0,0.0,0.0
104053036,Ведущий Data Scientist,Екатеринбург,https://hh.ru/vacancy/104053036,True,False,"<p>Команда Центра компетенции &quot;Прогнозирование и модели операционного планирования&quot; занимающихся задачами прогнозирования временных рядов в поиске ведущего data scientist&#39;а.</p><h3><strong>Задачи</strong></h3> <ul> <li>Разрабатывать ML-модели предсказания временных рядов с учетом специфики бизнес-операций</li> <li>Исследовать логику бизнес-процессов, выделять основные составляющие элементы и драйвера и взаимосвязи между ними, предлагать математические модели увязки этих драйверов, выдвигать и проверять гипотезы по прогнозированию драйверов </li> <li>Поиск и подготовка данных для разрабатываемой модели </li> <li>Презентовать и защищать логику и метрики качества моделей перед проектной командой и заказчиками моделей</li> <li>Участвовать во внедрении в Пром разработанных моделей</li> <li>Проводить исследования в области прикладных математических алгоритмов и методов, используемых в задачах машинного обучения.</li> </ul><h3><strong>Требования</strong></h3> <ul> <li>Уверенный опыт применения методов машинного обучения для решения задач прогнозирования, реализованные проекты</li> <li>Понимание логики работы банковских продуктов</li> <li>Уверенные знания в области математической статистики, теории вероятностей, методов машинного обучения и анализа данных</li> <li>Умение грамотно структурировать и презентовать информацию</li> <li>Стек: Python, SQL</li> <li>Опыт работы с библиотеками: Sklearn, Pandas, Statsmodels, Xgboost/Lightgbm/Catboost, RandomForest.</li> </ul><h3><strong><strong>Условия</strong></strong></h3> <ul> <li>Официальное оформление с первого дня</li> <li>Офис в центре города. Пятидневная рабочая неделя с 9:00-18:00, в пятницу до 16:45</li> <li>Льготные условия кредитования</li> <li>ДМС с первого дня и льготное страхование для близких</li> <li>Бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Сбер Еаптека и других</li> <li>Корпоративная пенсионная программа</li> <li>Обучение за счет компании: онлайн курсы в Виртуальной школе Сбера, возможность получить новую квалификацию</li> <li>Стабильный оклад и премии по итогам работы</li> <li>Корпоративный спортзал и скидки в спортзалы-партнеры (если есть на территории).</li> </ul>",СБЕР,https://hh.ru/employer/3529,Полная занятость,От 1 года до 3 лет,False,2024-07-17T10:08:00+0300,False,2024-07-17T10:08:00+0300,0.0,0.0,0,Полный день,0,0,0.0,0.0
104414175,Data Engineer,Екатеринбург,https://hh.ru/vacancy/104414175,True,False,"<p>АО «ЭнергосбыТ Плюс» объединенная энергосбытовая компания Группы &quot;Т Плюс&quot;: мы обеспечиваем светом и теплом около 7 миллионов домохозяйств в 16 регионах России.</p> <p>Приглашаем в нашу команду ДАТА-ИНЖЕНЕРА</p> <p><strong>Вам предстоит:</strong></p> <ul> <li> <p>Создание программного продукта в области данных (гарантирование доходов), его изменения, доработки</p> </li> <li> <p>Развитие и сопровождение действующего ETL-процесса</p> </li> <li> <p>Консультация технических и бизнес пользователей по вопросам процедур извлечения, обработки и наполнениями данными</p> </li> <li> <p>Участие в проектировании и реализация витрин данных</p> </li> </ul> <strong>Мы ожидаем от Вас:</strong> <ul> <li> <p>Опыт работы с базами данных, Python от года</p> </li> <li> <p>Знание языков программирования (Python, Sql)</p> </li> <li> <p>Опыт работы с Apache Airflow, SQLAlchemy</p> </li> <li> <p>Понимание архитектуры ХД (нормальные формы, модели хранения данных)</p> </li> <li> <p>Умение работать с загрузкой и выгрузкой больших объемов данных (инкрементальная, батч загрузка)</p> </li> <li> <p>Знание принципов работы OLTP, OLAP СУБД, объектных хранилищ данных</p> </li> </ul> <strong>Мы предлагаем:</strong> <ul> <li>Офис – г. Екатеринбург, ул. Кузнечная, д. 92</li> <li>Стабильный и прозрачный доход: базовый оклад + ежемесячная премия</li> <li>Поддержка в первые месяцы работы: наставник, который поможет освоиться в компании</li> <li>Выстроенная система обучения: тренинги и электронные курсы для самообразования и профессионального развития</li> <li>Забота о здоровье: программа ДМС, включая стоматологию</li> </ul> <p><strong>Тепло и свет – наша работа. Присоединяйтесь!</strong></p>",Т Плюс,https://hh.ru/employer/4073,Полная занятость,От 1 года до 3 лет,False,2024-07-23T09:09:17+0300,False,2024-07-23T09:09:17+0300,0.0,0.0,0,Полный день,Екатеринбург,Кузнечная улица,56.845972,60.620705
102858079,Старший разработчик DWH,Екатеринбург,https://hh.ru/vacancy/102858079,True,False,"<ul> </ul> <p><strong>Основные задачи:</strong></p> <ul> <li>Развитие и оптимизация корпоративного DWH;</li> <li>Проектирование и разработка логической и физической модели данных;</li> <li>Разработка и поддержка текущих ETL-процессов сбора данных, разработка проверок качества данных, интеграция новых источников;</li> <li>Определение возможностей для автоматизации и оптимизации процессов загрузки и обработки данных;</li> <li>Участие в тестирование разработанного функционала;</li> <li>Участие в подготовке планов группы, оценке трудоёмкости выполнения задач, рефакторинге витрин;</li> <li>Поиск и внедрение новых инструментов для работы команд разработки DWH.</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Официальное трудоустройство в аккредитованный IT-актив компании, оплачиваемые отпуск, командировки, больничные, ДМС;</li> <li>Белую зарплату со своевременными выплатами 2 раза в месяц;</li> <li>Необходимые инструменты для удалённой работы из любой точки в формате &quot;Виртуальный офис&quot;;</li> <li>Возможность комбинированного режима в филиале города нашего присутствия;</li> <li>ДМС после прохождения испытательного срока;</li> <li>Яркую корпоративная жизнь, спортивные и кибертурниры;</li> <li>Корпоративные программы от наших партнеров (Samsung, Skyeng, МИФ, S7, X-Fit...);</li> <li>Бонусное подключение к телеком-услугам Дом.ru по тарифу «Сотрудник»;</li> <li>Дружелюбную атмосферу в коллективе профессионалов!</li> </ul> <p><strong>Ключевые навыки:</strong></p> <ul> <li>Умение проектировать базы данных;</li> <li>Знание OLAP- технологий;</li> <li>Знание современных технологий обработки данных и методологий построения DWH, процессов в области управления данными</li> <li>Уверенные знания sql, дополнительно можно рассматривать pl/sql;</li> <li>Опыт анализа и оптимизации sql-запросов;</li> <li>Опыт разработки ETL процессов загрузки данных с использованием любого промышленного инструмента;</li> <li>Разработка витрины данных на основе биллинговых или любых других ИС;</li> <li>Опыт успешной реализации проектов;</li> <li>Умение структурировать и систематизировать информацию;</li> <li>Самостоятельность, активная жизненная позиция.</li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>Знание Python, bash, опыт разработки микросервисов;</li> <li>Опыт разработки ETL процессов загрузки данных с использованием любого промышленного инструмента.</li> </ul>",ЭР-Телеком,https://hh.ru/employer/44272,Полная занятость,От 1 года до 3 лет,False,2024-06-27T14:46:48+0300,False,2024-07-09T12:51:43+0300,0.0,0.0,0,Удаленная работа,0,0,0.0,0.0
102074813,Маркетинговый аналитик (сервис Отелло),Екатеринбург,https://hh.ru/vacancy/102074813,True,False,"<p>В департамент маркетинга 2ГИС ищем маркетингового аналитика.</p> <p><strong>Задачи</strong></p> <ul> <li>Анализ маркетинговых активностей и их влияние на аудиторные метрики.</li> <li>Развитие системы сквозной аналитики.</li> <li>Взаимодействие с внутренними заказчиками для сбора требований к аналитическим отчетам и разработкой для их реализации.</li> <li>Разработка и поддержка аналитических отчетов (от сбора данных из БД до визуализации).</li> <li>Построение маркетинговых дашбордов с оценкой эффективности РК.</li> <li>Ad-Hoc запросы.</li> </ul> <p><strong>Мы ожидаем от вас</strong></p> <ul> <li>Знание и опыт работы c маркетинговыми метриками, оценкой маркетинговых компаний, понимание utm-меток, моделей атрибуции.</li> <li>Опыт работы с веб-аналитикой и/или аналитикой мобильных приложений.</li> <li>Опыт работы с BI-инструментами.</li> <li>Уверенный базовый SQL.</li> <li>MS Excel – уверенный пользователь (стандартные формулы и их комбинации, сводные таблицы, диаграммы).</li> <li>Умение работать с большим объемом информации, многозадачность, самостоятельность и инициативность.</li> </ul> <p><strong>Плюсом будет</strong></p> <ul> <li>Знание R/Python и желание их применять.</li> <li>Опыт работы с Apps Flyer / MyTracker / GA / Яндекс.Метрика.</li> <li>Построение моделей прогноза с использованием маркетинговых метрик.</li> </ul> <p><strong>Про работу в 2ГИС</strong></p> <ul> <li> <p>2ГИС — аккредитованная IT-компания.</p> </li> <li> <p>Трудоустройство с первого дня, полное соблюдение ТК РФ.</p> </li> <li> <p>Официальная заработная плата (оклад + бонусы).</p> </li> <li> <p>ДМС.</p> </li> <li> <p>Специальные условия по ипотеке от Сбера.</p> </li> <li> <p>Льготная IT-ипотека для всех сотрудников.</p> </li> <li> <p>СберПрайм+: доступ к 12 сервисам с выгодой до 3000 рублей в месяц.</p> </li> <li> <p>Льготы, бонусы и корпоративные скидки от партнёров компании.</p> </li> </ul>",2ГИС,https://hh.ru/employer/64174,Полная занятость,От 1 года до 3 лет,True,2024-06-17T10:28:48+0300,False,2024-07-06T16:10:34+0300,0.0,0.0,0,Удаленная работа,0,0,0.0,0.0
104419167,DevOps (Депозитарии),Екатеринбург,https://hh.ru/vacancy/104419167,True,False,"<p>Команда сопровождает системы Депозитария на Платформе поддержки развития бизнеса и Единой фронтальной системе, а также системы в каналах Сбербанк Онлайн и Сбербанк Онлайн Бизнес. Планируем, что новый сотрудник подключится к текущим задачам и будет готов поучаствовать в новых проектах.</p> <p><strong>Тебе предстоит:</strong></p> <ul> <li>лидировать функцию Devops в agile-команде</li> <li>поддержка/внедрение лучших практик непрерывной поставки и интеграции</li> <li>сопровождение текущей DevOps инфраструктуры проектов</li> <li>автоматизация развертывания</li> <li>выпуск релизов приложений с поддержкой на каждом этапе жизненного цикла DevOps</li> <li>организация работы и развитие систем мониторинга и логирования: Kibana, Prometheus/Grafana на базе Linux</li> <li>поддержка текущей инфраструктуры: администрированием серверов Linux и Jenkins</li> <li>обеспечивать соответствие политикам банка по деплойменту приложений.</li> </ul> <p><strong>Мы ожидаем от кандидата:</strong></p> <ul> <li>высшее техническое образование</li> <li>опыт написания темплейтов Openshift</li> <li>опыт работы с Istio Service Mesh</li> <li>знание жизненного цикла DevOps - CI, CDL, CDP</li> <li>знание основ сетевой инфраструктуры (балансировка, проксирование, порты и т.д.)</li> <li>знание основ информационной безопасности (сертификаты, VPN, TLS/SSL)</li> <li>хорошее знание Linux, опыт администрирования, написания shell скриптов</li> <li>опыт работы с инструментами Jenkins, на уровне написания своих pipeline’s</li> <li>опыт написания скриптов Ansible</li> <li>умение писать на одном из скриптовых языков groovy/python</li> <li>опыт работы с maven, gradle</li> <li>опыт работы с git/nexus</li> </ul> <p>Плюсом будет:</p> <ul> <li>понимание процессов тестирования: модульное, функциональное, интеграционное</li> <li>знание SQL, умение писать хотя бы простые скрипты</li> <li>опыт работы с Sonar или другими анализаторами кода</li> <li>опыт развертывания, настройки, администрирования систем мониторинга Prometheus/Grafana.</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>работа в новом крутом технохабе в центре города</li> <li>режим работы офис фуллтайм либо смешанный (офис + дом)</li> <li>гибкое начало рабочего дня</li> <li>быструю адаптацию благодаря программам обучения</li> <li>команду Agile, готовую поддержать ваши инициативы</li> <li>ДМС доступен с первого дня работы</li> <li>льготные ставки по ипотеке «ДомКлик»</li> <li>льготные ставки по потребительским кредитам</li> <li>бесплатный тренажерный зал.</li> </ul>",СБЕР,https://hh.ru/employer/3529,Полная занятость,От 3 до 6 лет,False,2024-07-23T09:58:00+0300,False,2024-07-23T09:58:00+0300,0.0,0.0,0,Полный день,0,0,0.0,0.0
103688192,"Data Engineer (hadoop, spark)",Екатеринбург,https://hh.ru/vacancy/103688192,True,False,"<p>Мы - команда разработки Аналитической Платформы (АПЛ) розничного взыскания и урегулирования.</p> <p>Создаем, внедряем, сопровождаем и развиваем <strong>дата-продукты</strong> для наших внутренних клиентов:</p> <p>в дивизионе в ЦА, в территориальных банках, головных отделениях, центрах ПЦП.</p> <p>Что это за дата-продукты?</p> <p>Это и готовые BI решения, на которых конструируем <strong>BI дашборды</strong>,</p> <p>это и свои уникальные аналитические <strong>веб-приложения</strong>, ценность и полезность которых находит отражение:</p> <p>- в стабильном росте активных пользователей (100 человек в 2020 г. и &gt; 3000 сейчас);</p> <p>- в оценках удовлетворенности CSI - на уровне выше ожиданий.</p> <p>Под капотом у этих продуктов в качестве СУБД была и пока остается СУБД Oracle,</p> <p>но в рамках импортозамещения - принято решение по <strong>миграции с Oracle на Hadoop и Greenplum</strong>,</p> <p>с последующим развитием нового аналитического слоя хранилища данных, построения новых интеграционных процессов/взаимодействия</p> <p>между источниками данных в корпоративно аналитической платформе банка КАП, построение витрин данных на Greenplum в ПКАП платформы дивизиона.</p> <p><strong>Цель</strong>: пользователь не замечает разницы и продолжает пользоваться продуктами, получать привычную ценность и пользу</p> <p>и при последующем развитии - находит новые точки роста, улучшает свою эффективность и результат.</p> <p>Именно для этих целей - <strong>мы ищем дата инженера</strong>, вовлеченного в решение подобного рода задач.</p> <p>Плюсом будет релевантный опыт таких миграций/настроек потоков данных и их обработки/разработки ETL-процессов.</p> <p><strong>Обязанности</strong></p> <ul> <li>Проектирование, разработка и поддержка инфраструктуры для хранения и обработки больших данных;</li> <li>Проектирование и разработка ETL-процессов, используя внутренние и внешние источники данных для NRT и Batch поставок данных;</li> <li>Проектирование и настройка систем отчетности для разовых и периодических выгрузок данных для внутренних и внешних заказчиков</li> </ul> <p><strong>Требования</strong></p> <ul> <li>Опыт разработки на Java / Python / Scala не менее 3 лет;</li> <li>Опыт в написании функций для первичной обработки, преобразования и агрегации данных на одном из или нескольких вышеуказанных языках;</li> <li>Опыт разработки в экосистеме Hadoop (HDFS, YARN, Оркестраторы);</li> <li>Хорошие знания фреймворка Spark; Базовый опыт оптимизации запросов;</li> <li>Опыт разработки в SQL (Oracle, PostgreSQL, Greenplum) и NoSQL (Hive, Impala);</li> <li>Опыт в создании алгоритмов загрузки данных в витрины с учётом историчности, уникальности, логики обновления таблиц;</li> <li>Хорошие знание SQL (понимание от чего зависит оптимальность запроса; умение разбираться в сложных аналитических запросах);</li> <li>Уверенные знания теории DWH;</li> <li>Опыт работы с CI/CD решениями на базе Jenkins и Bitbucket/Git;</li> </ul> <p><strong>Условия</strong></p> <ul> <li>Стабильную белую заработную плату и годовую премию, с возможностью получить повышенную премию;</li> <li>Работа с передовым техническим стеком;</li> <li>Бесплатное обучение в лучшем корпоративном университете и возможность проходить внешнее обучение за счет компании;</li> <li>Льготные условия по ипотеке;</li> <li>ДМС с первого рабочего дня в современных клиниках, с возможностью прикрепления родственников к программе.</li> </ul>",СБЕР,https://hh.ru/employer/3529,Полная занятость,От 1 года до 3 лет,False,2024-07-11T09:27:00+0300,False,2024-07-11T09:27:00+0300,0.0,0.0,0,Полный день,0,0,0.0,0.0
102164278,Аналитик данных,Екатеринбург,https://hh.ru/vacancy/102164278,True,False,"<p>Ищем Аналитика данных, по направлению Лидогенерации для банковских продуктов, небанковских сервисов и продуктов Экосистемы Сбера</p> <p>Наша цель - удовлетворить потребности клиентов за счет своевременного предложения Банковских продуктов и продуктов Экосистемы. Наша команда работает над продуктовым процессом с момента поиска потребности клиента до передачи предложения в канал продвижения и получения дохода от реализации продукта, используя информацию из всех аналитических хранилищ банка. Наши инструменты помогают эффективно управлять перекрестными продажами, удерживать существующих клиентов и находить новых, повышая доходность клиентской базы и окупаемость инвестиций в маркетинг.</p> <p>Мы формируем гипотезы =&gt; делаем анализ о способах подтверждения =&gt; производим прототипирование =&gt; Пилотирование гипотезы =&gt; Подведение итогов =&gt; Автоматизация в промышленных инструментах =&gt; RUN поддержка и контроль качества.</p><h3><strong>Обязанности</strong></h3> <p>реализация проектов по качеству и контролю эффективности кампаний продаж (формирование требований, тестирование и приемка результатов)</p> <p>контроль и анализ результатов кампаний продаж, оптимизация проектов/механик</p> <p>мониторинг эффективности запуска кампаний/механик кампаний</p> <p>разработка предложений на основе анализ клиентских данных в разрезе сегментов, продуктов, кластеров, выявление ключевых особенностей в использовании продуктов, выявление тенденций развития сегментов и их моделей поведения</p> <p>подготовка аналитических отчетов и презентаций в PowerPoint</p> <p>визуализация данных, в том числе с использованием специализированных BI-инструментов (Qlik View, Qlik Sense)</p><h3><strong>Требования</strong></h3> <p>высшее техническое/математическое/экономическое образование</p> <p>релевантный опыт работы не менее 2 лет</p> <p>умение структурировать информацию и работать с большими массивами данных</p> <p>знание Excel, SQL, знание основ Python</p> <p>знания в математической статистике и прикладных методов анализа данных</p> <p>знание банковских продуктов и услуг</p> <p>хорошие коммуникативные качества, умение и желание работать в команде</p> <p>ориентированность на результат</p><h3><strong>Условия</strong></h3> <p>срочный трудовой договор(на период отсутствия основного сотрудника)</p> <p>гибкое начало рабочего дня</p> <p>новый agile офис NeboPlaza на Розы Люксембург, 56А</p> <p>структуру дохода: оклад + годовой бонус</p> <p>обучение и возможность развиваться профессионально</p> <p>заботу о здоровье: ДМС с первого дня и бесплатный фитнес</p> <p>льготные ставки по потребительским кредитам и ипотеке «ДомКлик»</p> <p>бесплатная подписка СберПрайм+</p>",СБЕР,https://hh.ru/employer/3529,Полная занятость,От 1 года до 3 лет,False,2024-06-18T09:43:00+0300,False,2024-07-16T16:30:00+0300,0.0,0.0,0,Полный день,0,0,0.0,0.0
